"","stateProvince","normTitleCategory","mean.estimatedSalary"
"2346","RI","socialscience",71677.4834437086
"2347","RI","sports",47984.3260188088
"2348","RI","techhelp",64090.8745247148
"2349","RI","techinfo",72968.9781021898
"2350","RI","techsoftware",85704.7449584816
"2351","RI","therapy",62137.3684210526
"2352","RI","transport",38444.8979591837
"2353","RI","uncategorized",35846.4560204953
"2354","RI","veterinary",48143.4065934066
"2355","RI","warehouse",27395.9474260679
"2356","RI",NA,39463.2946379215
"2357","SC","accounting",50279.5114006515
"2358","SC","admin",38126.2241689128
"2359","SC","agriculture",26600
"2360","SC","arch",63464.7058823529
"2361","SC","arts",64522.3723723724
"2362","SC","aviation",59997.5
"2363","SC","care",25030.7610993658
"2364","SC","childcare",27004.7228915663
"2365","SC","construction",35001.0322922181
"2366","SC","customer",26281.1416921509
"2367","SC","driver",39041.8914760488
"2368","SC","education",41059.0933191941
"2369","SC","engchem",104107.608695652
"2370","SC","engcivil",65786.8243243243
"2371","SC","engelectric",77020.7513416816
"2372","SC","engid",78810.350678733
"2373","SC","engmech",81535.8606557377
"2374","SC","finance",57437.2693726937
"2375","SC","food",24434.8860422559
"2376","SC","hospitality",28279.0163934426
"2377","SC","hr",54918.6591276252
"2378","SC","install",37593.4793053744
"2379","SC","insurance",48997.7391304348
"2380","SC","legal",62417.4690508941
"2381","SC","management",51003.6473256925
"2382","SC","manufacturing",31136.4667747164
"2383","SC","marketing",49971.3017751479
"2384","SC","math",72075.6043956044
"2385","SC","meddental",60383.185840708
"2386","SC","meddr",129433.540759179
"2387","SC","media",49036.5313653137
"2388","SC","medinfo",42258.4626234133
"2389","SC","mednurse",52402.2118380062
"2390","SC","medtech",40063.6363636364
"2391","SC","military",49101.3452914798
"2392","SC","mining",38200
"2393","SC","personal",43199.4475138122
"2394","SC","pharmacy",36685.9109311741
"2395","SC","project",76922.5864123957
"2396","SC","protective",29357.4742268041
"2397","SC","realestate",45438.1030253475
"2398","SC","retail",26982.0960213381
"2399","SC","sales",45397.2169853667
"2400","SC","sanitation",23273.2059886422
"2401","SC","science",47199.1111111111
"2402","SC","service",41489.0812890813
"2403","SC","socialscience",57388
"2404","SC","sports",40569.5238095238
"2405","SC","tech",41065.1006711409
"2406","SC","techhelp",57911.5643209323
"2407","SC","techinfo",68105.0966608084
"2408","SC","techsoftware",81895.9131545338
"2409","SC","therapy",63546.812749004
"2410","SC","transport",38862.5348189415
"2411","SC","uncategorized",32627.6673354003
"2412","SC","veterinary",26931.7919075144
"2413","SC","warehouse",24064.3959891771
"2414","SC",NA,38690.965496368
"2415","SD","accounting",51319.2118226601
"2416","SD","admin",28389.6656534954
"2417","SD","arch",43600
"2418","SD","arts",47171.8954248366
"2419","SD","aviation",37117.8571428571
"2420","SD","care",24214.8264984227
"2421","SD","childcare",26155.672823219
"2422","SD","construction",27284.6715328467
"2423","SD","customer",27268.6231884058
"2424","SD","driver",34910.1889338731
"2425","SD","education",47228.1899109792
"2426","SD","engchem",77200
"2427","SD","engcivil",52827.2727272727
"2428","SD","engelectric",83475.3846153846
"2429","SD","engid",71187.2
"2430","SD","finance",45143.3070866142
"2431","SD","food",23904.8854961832
"2432","SD","hospitality",36492.7835051546
"2433","SD","hr",64759.012345679
"2434","SD","install",34544.3472409152
"2435","SD","insurance",45152.5280898876
"2436","SD","legal",54240
"2437","SD","management",50829.394977169
"2438","SD","manufacturing",32398.1270358306
"2439","SD","marketing",46711.6751269036
"2440","SD","math",81671.4285714286
"2441","SD","meddental",43883.3333333333
"2442","SD","meddr",150752.645502645
"2443","SD","media",41335.0877192982
"2444","SD","medinfo",36018.5185185185
"2445","SD","mednurse",52288.5697187313
"2446","SD","medtech",34542.0087336245
"2447","SD","military",107757.692307692
"2448","SD","mining",28700
"2449","SD","personal",33312.0879120879
"2450","SD","pharmacy",53954.2553191489
"2451","SD","project",75260.7003891051
"2452","SD","protective",34514.8305084746
"2453","SD","realestate",52425
"2454","SD","retail",26153.7853577371
"2455","SD","sales",49322.0634211702
"2456","SD","sanitation",22887.8020713464
"2457","SD","science",42924.7272727273
"2458","SD","service",40063.4366925065
"2459","SD","socialscience",95702.5
"2460","SD","sports",48302.1052631579
"2461","SD","techhelp",62582.3361823362
"2462","SD","techinfo",49305.0925925926
"2463","SD","techsoftware",78275.2650176678
"2464","SD","therapy",61061.0526315789
"2465","SD","transport",31460.8695652174
"2466","SD","uncategorized",29125.4578754579
"2467","SD","veterinary",66686.2068965517
"2468","SD","warehouse",22634.0468909276
"2469","SD",NA,36994.9087415946
"2470","TN","accounting",56599.7158193874
"2471","TN","admin",35341.0514329095
"2472","TN","agriculture",25204.0816326531
"2473","TN","arch",55421.5517241379
"2474","TN","arts",47574.5283018868
"2475","TN","aviation",43834.0277777778
"2476","TN","care",24181.1002994012
"2477","TN","childcare",25958.8081336823
"2478","TN","construction",32226.3775510204
"2479","TN","customer",25506.5940005405
"2480","TN","driver",40885.1450111547
"2481","TN","education",42050.900032144
"2482","TN","engchem",66490.756302521
"2483","TN","engcivil",65970.0176366843
"2484","TN","engelectric",71871.3541666667
"2485","TN","engid",75717.5543885972
"2486","TN","engmech",73036.442516269
"2487","TN","finance",57722.0073664825
"2488","TN","food",25023.1762174848
"2489","TN","hospitality",32736.9642857143
"2490","TN","hr",53858.9901823282
"2491","TN","install",35170.896625096
"2492","TN","insurance",41715.6199677939
"2493","TN","legal",65379.8461538462
"2494","TN","management",54950.8932176019
"2495","TN","manufacturing",30693.9760586948
"2496","TN","marketing",49173.7505432421
"2497","TN","math",59109.0128755365
"2498","TN","meddental",53243.6860068259
"2499","TN","meddr",124243.410093092
"2500","TN","media",47507.1379071379
"2501","TN","medinfo",39608.0738966815
"2502","TN","mednurse",51758.7079568956
"2503","TN","medtech",39152.6160037879
"2504","TN","military",41041.2017167382
"2505","TN","mining",29600
"2506","TN","personal",34774.4281045752
"2507","TN","pharmacy",43781.0177244139
"2508","TN","project",67773.8755391251
"2509","TN","protective",27436.5307486631
"2510","TN","realestate",49379.5988934993
"2511","TN","retail",25679.1480266428
"2512","TN","sales",48646.9869651266
"2513","TN","sanitation",23224.5520716685
"2514","TN","science",49661.2972202423
"2515","TN","service",39141.0227815836
"2516","TN","socialscience",51446.1538461538
"2517","TN","sports",39345.5149501661
"2518","TN","tech",28313.3333333333
"2519","TN","techhelp",60192.9054054054
"2520","TN","techinfo",67704.1761363636
"2521","TN","techsoftware",89131.7823908375
"2522","TN","therapy",58623.1253277399
"2523","TN","transport",46988.5978428351
"2524","TN","uncategorized",32520.6921675774
"2525","TN","veterinary",30489.156626506
"2526","TN","warehouse",24115.7142857143
"2527","TN",NA,38109.7382317869
"2528","TX","accounting",58543.9475034827
"2529","TX","admin",36549.0221899015
"2530","TX","agriculture",37597.4842767296
"2531","TX","arch",65468.9688715953
"2532","TX","arts",49218.5428849903
"2533","TX","aviation",58531.3996316759
"2534","TX","care",23770.1140307387
"2535","TX","childcare",26731.0744041852
"2536","TX","construction",34770.1253941483
"2537","TX","customer",28242.7664840395
"2538","TX","driver",40558.2054540123
"2539","TX","education",42693.7414446248
"2540","TX","engchem",81796.1666666667
"2541","TX","engcivil",78884.750106792
"2542","TX","engelectric",76723.0267921796
"2543","TX","engid",88924.5544925905
"2544","TX","engmech",78162.6282364436
"2545","TX","finance",66255.0956005198
"2546","TX","food",24689.1629971847
"2547","TX","hospitality",29695.5168475157
"2548","TX","hr",59611.1919337415
"2549","TX","install",38057.6710356845
"2550","TX","insurance",47615.4013015184
"2551","TX","legal",63408.9027545275
"2552","TX","management",60951.1442208021
"2553","TX","manufacturing",32240.9673531989
"2554","TX","marketing",51451.2197010764
"2555","TX","math",74652.7942421677
"2556","TX","meddental",53722.9071288424
"2557","TX","meddr",118677.649305187
"2558","TX","media",45402.7445315724
"2559","TX","medinfo",39858.9357901664
"2560","TX","mednurse",57399.151809191
"2561","TX","medtech",40881.5803675405
"2562","TX","military",37535.1431391905
"2563","TX","mining",38312.2287968442
"2564","TX","personal",38406.6267012314
"2565","TX","pharmacy",43540.7342657343
"2566","TX","project",78821.6812749004
"2567","TX","protective",34948.5706769555
"2568","TX","realestate",46159.6535345068
"2569","TX","retail",26719.5812791063
"2570","TX","sales",51448.1171870189
"2571","TX","sanitation",23460.4307746079
"2572","TX","science",57877.6504297994
"2573","TX","service",42965.3030657618
"2574","TX","socialscience",59626.4662756598
"2575","TX","sports",40687.3762376238
"2576","TX","tech",45764.2679900744
"2577","TX","techhelp",65780.2679658953
"2578","TX","techinfo",74949.3698326275
"2579","TX","techsoftware",93690.7941115488
"2580","TX","therapy",62905.5786529594
"2581","TX","transport",43619.8810340883
"2582","TX","uncategorized",38443.8855294072
"2583","TX","veterinary",30327.4702653248
"2584","TX","warehouse",24269.9160882627
"2585","TX",NA,42619.4529998768
"2586","UM","meddr",159500
"2587","UNKNOWN","accounting",68274.2142025611
"2588","UNKNOWN","admin",48698.0020668274
"2589","UNKNOWN","agriculture",60207.1428571429
"2590","UNKNOWN","arch",116269.102990033
"2591","UNKNOWN","arts",54994.6366782007
"2592","UNKNOWN","aviation",58248.5380116959
"2593","UNKNOWN","care",32558.5492227979
"2594","UNKNOWN","childcare",41846.2121212121
"2595","UNKNOWN","construction",43733.6486486486
"2596","UNKNOWN","customer",43479.8391420912
"2597","UNKNOWN","driver",55581.8329278183
"2598","UNKNOWN","education",52109.7659199597
"2599","UNKNOWN","engchem",113052.083333333
"2600","UNKNOWN","engcivil",72222.0858895705
"2601","UNKNOWN","engelectric",81660.4519774011
"2602","UNKNOWN","engid",92957.5324675325
"2603","UNKNOWN","engmech",79966.6110183639
"2604","UNKNOWN","finance",67979.9657534247
"2605","UNKNOWN","food",29762.3949579832
"2606","UNKNOWN","hospitality",68776.9491525424
"2607","UNKNOWN","hr",65203.9584364176
"2608","UNKNOWN","install",50867.0344366433
"2609","UNKNOWN","insurance",58767.0571010249
"2610","UNKNOWN","legal",85585.0088183421
"2611","UNKNOWN","management",88472.3360655738
"2612","UNKNOWN","manufacturing",44872.256097561
"2613","UNKNOWN","marketing",66992.2750424448
"2614","UNKNOWN","math",95265.5969191271
"2615","UNKNOWN","meddental",39400
"2616","UNKNOWN","meddr",107933.024118738
"2617","UNKNOWN","media",57015.7498116051
"2618","UNKNOWN","medinfo",52223.3152594888
"2619","UNKNOWN","mednurse",64344.8048220436
"2620","UNKNOWN","medtech",49918.5744016649
"2621","UNKNOWN","military",39386.2973760933
"2622","UNKNOWN","mining",59534.375
"2623","UNKNOWN","personal",46720
"2624","UNKNOWN","pharmacy",68703.7037037037
"2625","UNKNOWN","project",84510.9422492401
"2626","UNKNOWN","protective",71827.5711159737
"2627","UNKNOWN","realestate",64688.7417218543
"2628","UNKNOWN","retail",52185.1328903655
"2629","UNKNOWN","sales",72990.8374606033
"2630","UNKNOWN","sanitation",22301.4423076923
"2631","UNKNOWN","science",66627.8810408922
"2632","UNKNOWN","service",44662.0338983051
"2633","UNKNOWN","socialscience",50373.1092436975
"2634","UNKNOWN","sports",47611.4285714286
"2635","UNKNOWN","techhelp",75206.4036592339
"2636","UNKNOWN","techinfo",82491.4056531704
"2637","UNKNOWN","techsoftware",101108.83517684
"2638","UNKNOWN","therapy",61510.2141680395
"2639","UNKNOWN","transport",63144.6685878963
"2640","UNKNOWN","uncategorized",60223.5272594219
"2641","UNKNOWN","veterinary",74061.1111111111
"2642","UNKNOWN","warehouse",33944.089456869
"2643","UNKNOWN",NA,58178.1465161113
"2644","UT","accounting",57435.8645627876
"2645","UT","admin",34219.6302678991
"2646","UT","arch",59636.5909090909
"2647","UT","arts",43661.1973392461
"2648","UT","aviation",64819.4690265487
"2649","UT","care",25242.0574886536
"2650","UT","childcare",26278.8684719536
"2651","UT","construction",33246.2846041768
"2652","UT","customer",28076.0423474056
"2653","UT","driver",35744.944832245
"2654","UT","education",42117.6859029572
"2655","UT","engchem",58527.5862068966
"2656","UT","engcivil",75557.7519379845
"2657","UT","engelectric",70378.7056367432
"2658","UT","engid",91380.3738317757
"2659","UT","engmech",73150
"2660","UT","finance",57470.5167173252
"2661","UT","food",24099.0512333966
"2662","UT","hospitality",22229.9319727891
"2663","UT","hr",56713.1221719457
"2664","UT","install",35049.4784797986
"2665","UT","insurance",50195.3846153846
"2666","UT","legal",80341.2545235223
"2667","UT","management",57094.3103204857
"2668","UT","manufacturing",29064.1472323686
"2669","UT","marketing",50118.452666987
"2670","UT","math",62927.9661016949
"2671","UT","meddental",52502.9363784666
"2672","UT","meddr",107528.954423592
"2673","UT","media",45128.813559322
"2674","UT","medinfo",38563.9235855988
"2675","UT","mednurse",49325.4290787138
"2676","UT","medtech",36922.7398099908
"2677","UT","military",38469.7368421053
"2678","UT","mining",28730.7692307692
"2679","UT","personal",39335.2881698686
"2680","UT","pharmacy",46797.5539568345
"2681","UT","project",67573.5182849937
"2682","UT","protective",29096.3018867925
"2683","UT","realestate",55936.7741935484
"2684","UT","retail",27212.2635968519
"2685","UT","sales",48213.1140829694
"2686","UT","sanitation",24519.4330473704
"2687","UT","science",39920.4255319149
"2688","UT","service",36485.536
"2689","UT","socialscience",45828.5106382979
"2690","UT","sports",34970.1323251418
"2691","UT","techhelp",58706.9586082783
"2692","UT","techinfo",70546.5949820789
"2693","UT","techsoftware",90383.5476252952
"2694","UT","therapy",56269.0873405299
"2695","UT","transport",43019.7822141561
"2696","UT","uncategorized",32452.0498524106
"2697","UT","veterinary",25535.2078239609
"2698","UT","warehouse",24952.4501758499
"2699","UT",NA,40254.9798567592
"2700","VA","accounting",58276.8067226891
"2701","VA","admin",39524.3343930062
"2702","VA","agriculture",40941.5300546448
"2703","VA","arch",68113.24570273
"2704","VA","arts",51364.1982864137
"2705","VA","aviation",60917.719568567
"2706","VA","care",25838.1565217391
"2707","VA","childcare",27332.351506876
"2708","VA","construction",38897.9503529948
"2709","VA","customer",28995.6563245823
"2710","VA","driver",37507.0621959694
"2711","VA","education",43584.4948089842
"2712","VA","engchem",63099.02200489
"2713","VA","engcivil",74921.1901306241
"2714","VA","engelectric",74146.5011286682
"2715","VA","engid",92167.8457234213
"2716","VA","engmech",73461.7808219178
"2717","VA","finance",72545.3154875717
"2718","VA","food",25433.467003317
"2719","VA","hospitality",27122.2134387352
"2720","VA","hr",59880.8720560153
"2721","VA","install",38070.695248115
"2722","VA","insurance",42580.4597701149
"2723","VA","legal",69310.2026554857
"2724","VA","management",63412.8958937704
"2725","VA","manufacturing",35287.2001314492
"2726","VA","marketing",53981.7951318458
"2727","VA","math",78270.7555362571
"2728","VA","meddental",57080.6134259259
"2729","VA","meddr",124590.061266167
"2730","VA","media",51110.8590554109
"2731","VA","medinfo",39155.4655870445
"2732","VA","mednurse",55681.5917431193
"2733","VA","medtech",43902.4234073594
"2734","VA","military",59969.3023255814
"2735","VA","mining",30311.5384615385
"2736","VA","personal",37518.4945164506
"2737","VA","pharmacy",37159.5673076923
"2738","VA","project",75727.4837283556
"2739","VA","protective",45609.2938827373
"2740","VA","realestate",50441.3575374901
"2741","VA","retail",26466.7655229372
"2742","VA","sales",49923.1735159817
"2743","VA","sanitation",23123.7451267057
"2744","VA","science",64776.8669286917
"2745","VA","service",40582.6311829979
"2746","VA","socialscience",52672.8378378378
"2747","VA","sports",36719.4986072423
"2748","VA","tech",40184.2105263158
"2749","VA","techhelp",70584.8548812665
"2750","VA","techinfo",75954.4880533831
"2751","VA","techsoftware",95451.1708451796
"2752","VA","therapy",61471.492248062
"2753","VA","transport",45053.5005834306
"2754","VA","uncategorized",45521.117061974
"2755","VA","veterinary",29275.8805970149
"2756","VA","warehouse",25335.3683405557
"2757","VA",NA,47984.6473760265
"2758","VI","admin",26536.3636363636
"2759","VI","customer",15950
"2760","VI","engchem",32900
"2761","VI","food",21135.8778625954
"2762","VI","hospitality",23500
"2763","VI","install",30655.2083333333
"2764","VI","management",43356.7164179105
"2765","VI","meddr",100070.37037037
"2766","VI","mednurse",65000
"2767","VI","medtech",42400
"2768","VI","military",44472.2222222222
"2769","VI","personal",35400
"2770","VI","pharmacy",51176.4705882353
"2771","VI","project",81779.3103448276
"2772","VI","realestate",29400
"2773","VI","retail",24989.4736842105
"2774","VI","sales",21100
"2775","VI","sanitation",49400
"2776","VI","science",73362.1621621622
"2777","VI","service",30500
"2778","VI","warehouse",29600
"2779","VI",NA,25003.0303030303
"2780","VT","accounting",63579.9610894942
"2781","VT","admin",34959.9245283019
"2782","VT","arch",38800
"2783","VT","arts",37870
"2784","VT","aviation",50750
"2785","VT","care",24605.5984555985
"2786","VT","childcare",27829.7770700637
"2787","VT","construction",28968.9655172414
"2788","VT","customer",25177.7442094663
"2789","VT","driver",34293.7365010799
"2790","VT","education",42888.8661202186
"2791","VT","engchem",73300
"2792","VT","engcivil",89337.2549019608
"2793","VT","engelectric",62077.2727272727
"2794","VT","engid",82919.4174757282
"2795","VT","engmech",72258.8235294118
"2796","VT","finance",32056.5891472868
"2797","VT","food",26471.0977304308
"2798","VT","hospitality",47754.2857142857
"2799","VT","hr",63827.8514588859
"2800","VT","install",33824.628879892
"2801","VT","insurance",44102.5157232704
"2802","VT","legal",40314.2857142857
"2803","VT","management",60441.1444141689
"2804","VT","manufacturing",33628.2679738562
"2805","VT","marketing",50874.5308310992
"2806","VT","math",63802.1052631579
"2807","VT","meddental",89756.4356435644
"2808","VT","meddr",124668.75
"2809","VT","media",61902.8571428571
"2810","VT","medinfo",32394.9061662198
"2811","VT","mednurse",58500.209314495
"2812","VT","medtech",41852.6315789474
"2813","VT","military",37591.6666666667
"2814","VT","personal",48714.5161290323
"2815","VT","pharmacy",44838.0165289256
"2816","VT","project",65714.691943128
"2817","VT","protective",26123.4299516908
"2818","VT","realestate",42535
"2819","VT","retail",25215.7578789395
"2820","VT","sales",48801.4115092291
"2821","VT","sanitation",22314.4756277696
"2822","VT","science",47024.0506329114
"2823","VT","service",39162.4
"2824","VT","socialscience",64024
"2825","VT","sports",45736.9426751592
"2826","VT","techhelp",68608.5106382979
"2827","VT","techinfo",64855.0724637681
"2828","VT","techsoftware",79325.826446281
"2829","VT","therapy",51382.5966850829
"2830","VT","transport",42829.9539170507
"2831","VT","uncategorized",29464.6198830409
"2832","VT","veterinary",28705.3691275168
"2833","VT","warehouse",23322.625
"2834","VT",NA,38686.252446184
"2835","WA","accounting",60903.8087835212
"2836","WA","admin",38318.2585098224
"2837","WA","agriculture",30261.797752809
"2838","WA","arch",71704.2635658915
"2839","WA","arts",60025.6460263286
"2840","WA","aviation",53554.5219638243
"2841","WA","care",23023.8732854344
"2842","WA","childcare",26716.958985429
"2843","WA","construction",35922.4382783483
"2844","WA","customer",30592.3683298683
"2845","WA","driver",34230.7441804366
"2846","WA","education",44388.6859395532
"2847","WA","engchem",81412.2807017544
"2848","WA","engcivil",71565.3333333333
"2849","WA","engelectric",77021.6736401674
"2850","WA","engid",91114.7912524851
"2851","WA","engmech",82674.2424242424
"2852","WA","finance",70019.3319118692
"2853","WA","food",25198.9664448535
"2854","WA","hospitality",30352.1939953811
"2855","WA","hr",61524.0228370663
"2856","WA","install",37694.476857254
"2857","WA","insurance",49990.0649953575
"2858","WA","legal",66487.8136200717
"2859","WA","management",67016.2117307944
"2860","WA","manufacturing",34574.7613465081
"2861","WA","marketing",61227.5406743693
"2862","WA","math",83525.4098360656
"2863","WA","meddental",55772.9086229086
"2864","WA","meddr",115627.404604226
"2865","WA","media",50108.929593589
"2866","WA","medinfo",41604.5488721805
"2867","WA","mednurse",58844.0032890873
"2868","WA","medtech",46265.6884681583
"2869","WA","military",50575.7575757576
"2870","WA","mining",145900
"2871","WA","personal",41295.9638135003
"2872","WA","pharmacy",46570.515970516
"2873","WA","project",84942.7457627119
"2874","WA","protective",36634.2930444698
"2875","WA","realestate",58662.7568922306
"2876","WA","retail",27654.7346566741
"2877","WA","sales",54821.1981842074
"2878","WA","sanitation",25223.5084594835
"2879","WA","science",59498.2747997535
"2880","WA","service",40604.5337895637
"2881","WA","socialscience",65458.8461538462
"2882","WA","sports",38956.25
"2883","WA","tech",49736.5853658537
"2884","WA","techhelp",73595.6790123457
"2885","WA","techinfo",79378.1309599491
"2886","WA","techsoftware",101916.739218759
"2887","WA","therapy",61064.8582816652
"2888","WA","transport",52367.2333848532
"2889","WA","uncategorized",43230.4926238145
"2890","WA","veterinary",31871.5429403202
"2891","WA","warehouse",25133.660130719
"2892","WA",NA,46612.7927840551
"2893","WI","accounting",52255.4026023006
"2894","WI","admin",33155.880929332
"2895","WI","agriculture",30958.064516129
"2896","WI","arch",67882.0895522388
"2897","WI","arts",41239.3273850378
"2898","WI","aviation",58514.8760330579
"2899","WI","care",22750.3631411711
"2900","WI","childcare",26947.6988435214
"2901","WI","construction",28652.5715515386
"2902","WI","customer",27181.8077093487
"2903","WI","driver",37771.5029609965
"2904","WI","education",38827.3404255319
"2905","WI","engchem",58650.4504504505
"2906","WI","engcivil",66895.0769230769
"2907","WI","engelectric",68078.3094098884
"2908","WI","engid",76702.5844101709
"2909","WI","engmech",71497.2346119536
"2910","WI","finance",54440.2148887183
"2911","WI","food",25038.9651621761
"2912","WI","hospitality",35356.9811320755
"2913","WI","hr",61059.4720923838
"2914","WI","install",34782.6017160255
"2915","WI","insurance",50692.152917505
"2916","WI","legal",60740.671641791
"2917","WI","management",56266.5581067144
"2918","WI","manufacturing",29224.5665358544
"2919","WI","marketing",48908.172199927
"2920","WI","math",77919.0205011389
"2921","WI","meddental",58225.9452411995
"2922","WI","meddr",114538.314606742
"2923","WI","media",46167.8970917226
"2924","WI","medinfo",35485.842985843
"2925","WI","mednurse",50331.2664675918
"2926","WI","medtech",37778.3211678832
"2927","WI","military",35474.6031746032
"2928","WI","mining",29467.3469387755
"2929","WI","personal",36483.615819209
"2930","WI","pharmacy",40671.3714285714
"2931","WI","project",76258.533604888
"2932","WI","protective",28088.0296174414
"2933","WI","realestate",48265.8379373849
"2934","WI","retail",26432.6115775519
"2935","WI","sales",49511.0472247777
"2936","WI","sanitation",23375.9703779367
"2937","WI","science",53170.0445434298
"2938","WI","service",36484.1081738074
"2939","WI","socialscience",58717.8926441352
"2940","WI","sports",31629.7653958944
"2941","WI","tech",43636.2068965517
"2942","WI","techhelp",56670.7394048693
"2943","WI","techinfo",66064.7344297654
"2944","WI","techsoftware",87912.7085377821
"2945","WI","therapy",55675.583090379
"2946","WI","transport",52109.2678405931
"2947","WI","uncategorized",33401.8801589728
"2948","WI","veterinary",30001.1363636364
"2949","WI","warehouse",24679.200171545
"2950","WI",NA,37963.4449907806
"2951","WV","accounting",52063.8036809816
"2952","WV","admin",31503.2305433186
"2953","WV","arch",100200
"2954","WV","aviation",52327.8481012658
"2955","WV","care",25881.8355640535
"2956","WV","childcare",28828.157589803
"2957","WV","construction",34451.6512549538
"2958","WV","customer",24809.2057761733
"2959","WV","driver",44198.1602616517
"2960","WV","education",40912.7167630058
"2961","WV","engchem",43667.5675675676
"2962","WV","engcivil",54721.935483871
"2963","WV","engelectric",72872.8682170543
"2964","WV","engid",84726.5384615385
"2965","WV","engmech",81202.9411764706
"2966","WV","finance",36033.3333333333
"2967","WV","food",24029.863920559
"2968","WV","hospitality",30543.9024390244
"2969","WV","hr",51615.1898734177
"2970","WV","install",36969.9545913219
"2971","WV","insurance",49712.8440366972
"2972","WV","legal",39986.5168539326
"2973","WV","management",47610.9963717555
"2974","WV","manufacturing",33332.2314049587
"2975","WV","marketing",48528.762541806
"2976","WV","math",56577.8409090909
"2977","WV","meddental",41065.780730897
"2978","WV","meddr",125077.861163227
"2979","WV","media",39882.4561403509
"2980","WV","medinfo",35605.9936908517
"2981","WV","mednurse",51846.513535685
"2982","WV","medtech",40505.6369285397
"2983","WV","military",40428.0701754386
"2984","WV","mining",27094.6502057613
"2985","WV","personal",33196.5753424658
"2986","WV","pharmacy",39236.8421052632
"2987","WV","project",70964.3356643357
"2988","WV","protective",25167.2530446549
"2989","WV","realestate",50672.7272727273
"2990","WV","retail",24384.3473347146
"2991","WV","sales",43004.8935494121
"2992","WV","sanitation",24512.7710843373
"2993","WV","science",49115.6666666667
"2994","WV","service",37072.4526369688
"2995","WV","socialscience",81225
"2996","WV","sports",34050
"2997","WV","techhelp",67199.5726495727
"2998","WV","techinfo",79584.8708487085
"2999","WV","techsoftware",90475.0996015936
"3000","WV","therapy",64906.2809917355
"3001","WV","transport",28374.5562130178
"3002","WV","uncategorized",24703.9215686275
"3003","WV","veterinary",31951.7543859649
"3004","WV","warehouse",23736.2541073384
"3005","WV",NA,43883.1853918336
"3006","WY","accounting",69985.8156028369
"3007","WY","admin",30969.5028680688
"3008","WY","arts",24100
"3009","WY","care",22440.625
"3010","WY","childcare",26930
"3011","WY","construction",33495.2380952381
"3012","WY","customer",22584.7697756789
"3013","WY","driver",36756.3486100676
"3014","WY","education",42414.0921409214
"3015","WY","engchem",32900
"3016","WY","engcivil",71574.0740740741
"3017","WY","engelectric",46900
"3018","WY","finance",36947.2527472528
"3019","WY","food",22082.6446280992
"3020","WY","hospitality",27057.3770491803
"3021","WY","hr",48656.6037735849
"3022","WY","install",36377.8018799711
"3023","WY","insurance",38081.4814814815
"3024","WY","legal",56192.5925925926
"3025","WY","management",46259.6218020022
"3026","WY","manufacturing",28987.8787878788
"3027","WY","marketing",43665.8536585366
"3028","WY","meddental",38795
"3029","WY","meddr",132015.172413793
"3030","WY","media",43100
"3031","WY","medinfo",32735.632183908
"3032","WY","mednurse",63419.111816019
"3033","WY","medtech",41893.1428571429
"3034","WY","military",34168.3098591549
"3035","WY","mining",24900
"3036","WY","personal",32089.6551724138
"3037","WY","pharmacy",43200
"3038","WY","project",87622.4719101124
"3039","WY","protective",31116.1172161172
"3040","WY","realestate",31346.3414634146
"3041","WY","retail",24846.7267267267
"3042","WY","sales",50562.8242074928
"3043","WY","sanitation",27324.6085011186
"3044","WY","science",48648
"3045","WY","service",37529.2962356792
"3046","WY","socialscience",43400
"3047","WY","sports",28668.1818181818
"3048","WY","techhelp",39908.8235294118
"3049","WY","techinfo",24355.5555555556
"3050","WY","techsoftware",43969.4444444444
"3051","WY","therapy",73479.4117647059
"3052","WY","transport",34900
"3053","WY","uncategorized",41242.6666666667
"3054","WY","veterinary",34288.8888888889
"3055","WY","warehouse",26524.8927038627
"3056","WY",NA,37989.1464699684
